index,split,label,activity,source_activity,session_id,source_csv,start_frame,end_frame,label_source,event_phase,include_in_training,overlap_seconds,overlap_fraction,window_start_s,window_end_s,exclude_reason,annotation_confidence,quality_flags,method_version
1697,val,1,standing,standing,standing__standing_20260717_150842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150842_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1698,val,1,standing,standing,standing__standing_20260717_150842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150842_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1699,val,1,standing,standing,standing__standing_20260717_150842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150842_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1700,val,1,standing,standing,standing__standing_20260717_150842_20hz,data/staging/20260731_rebuild01/cleaned_csv/standing_20260717_150842_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1716,val,0,walking,walking,walking__walking_20260715_132014_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132014_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1717,val,0,walking,walking,walking__walking_20260715_132014_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132014_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1718,val,0,walking,walking,walking__walking_20260715_132014_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132014_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1719,val,0,walking,walking,walking__walking_20260715_132014_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132014_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1745,val,0,walking,walking,walking__walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1746,val,0,walking,walking,walking__walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1747,val,0,walking,walking,walking__walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1748,val,0,walking,walking,walking__walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1749,val,0,walking,walking,walking__walking_20260715_132218_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132218_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1805,val,0,walking,walking,walking__walking_20260715_132541_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132541_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1806,val,0,walking,walking,walking__walking_20260715_132541_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132541_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1807,val,0,walking,walking,walking__walking_20260715_132541_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132541_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1808,val,0,walking,walking,walking__walking_20260715_132541_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132541_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1827,val,0,walking,walking,walking__walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1828,val,0,walking,walking,walking__walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1829,val,0,walking,walking,walking__walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1830,val,0,walking,walking,walking__walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1831,val,0,walking,walking,walking__walking_20260715_132929_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_132929_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1848,val,0,walking,walking,walking__walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1849,val,0,walking,walking,walking__walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1850,val,0,walking,walking,walking__walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1851,val,0,walking,walking,walking__walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1852,val,0,walking,walking,walking__walking_20260715_133054_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133054_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1860,val,0,walking,walking,walking__walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1861,val,0,walking,walking,walking__walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1862,val,0,walking,walking,walking__walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1863,val,0,walking,walking,walking__walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1864,val,0,walking,walking,walking__walking_20260715_133138_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133138_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1865,val,0,walking,walking,walking__walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1866,val,0,walking,walking,walking__walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1867,val,0,walking,walking,walking__walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1868,val,0,walking,walking,walking__walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1869,val,0,walking,walking,walking__walking_20260715_133153_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133153_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1882,val,0,walking,walking,walking__walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1883,val,0,walking,walking,walking__walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1884,val,0,walking,walking,walking__walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1885,val,0,walking,walking,walking__walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1886,val,0,walking,walking,walking__walking_20260715_133333_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133333_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1902,val,0,walking,walking,walking__walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1903,val,0,walking,walking,walking__walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1904,val,0,walking,walking,walking__walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1905,val,0,walking,walking,walking__walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1906,val,0,walking,walking,walking__walking_20260715_133416_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133416_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1912,val,0,walking,walking,walking__walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1913,val,0,walking,walking,walking__walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1914,val,0,walking,walking,walking__walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1915,val,0,walking,walking,walking__walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1916,val,0,walking,walking,walking__walking_20260715_133435_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133435_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1937,val,0,walking,walking,walking__walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1938,val,0,walking,walking,walking__walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1939,val,0,walking,walking,walking__walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1940,val,0,walking,walking,walking__walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1941,val,0,walking,walking,walking__walking_20260715_133526_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_133526_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
1982,val,0,walking,walking,walking__walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
1983,val,0,walking,walking,walking__walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
1984,val,0,walking,walking,walking__walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
1985,val,0,walking,walking,walking__walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
1986,val,0,walking,walking,walking__walking_20260715_134140_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134140_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2012,val,0,walking,walking,walking__walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2013,val,0,walking,walking,walking__walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2014,val,0,walking,walking,walking__walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2015,val,0,walking,walking,walking__walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2016,val,0,walking,walking,walking__walking_20260715_134324_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134324_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2037,val,0,walking,walking,walking__walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2038,val,0,walking,walking,walking__walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2039,val,0,walking,walking,walking__walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2040,val,0,walking,walking,walking__walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2041,val,0,walking,walking,walking__walking_20260715_134501_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134501_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2100,val,0,walking,walking,walking__walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2101,val,0,walking,walking,walking__walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2102,val,0,walking,walking,walking__walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2103,val,0,walking,walking,walking__walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2104,val,0,walking,walking,walking__walking_20260715_134732_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134732_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2115,val,0,walking,walking,walking__walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2116,val,0,walking,walking,walking__walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2117,val,0,walking,walking,walking__walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2118,val,0,walking,walking,walking__walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2119,val,0,walking,walking,walking__walking_20260715_134800_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134800_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2155,val,0,walking,walking,walking__walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2156,val,0,walking,walking,walking__walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2157,val,0,walking,walking,walking__walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2158,val,0,walking,walking,walking__walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2159,val,0,walking,walking,walking__walking_20260715_134957_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_134957_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2190,val,0,walking,walking,walking__walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2191,val,0,walking,walking,walking__walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2192,val,0,walking,walking,walking__walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2193,val,0,walking,walking,walking__walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2194,val,0,walking,walking,walking__walking_20260715_135129_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135129_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2200,val,0,walking,walking,walking__walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2201,val,0,walking,walking,walking__walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2202,val,0,walking,walking,walking__walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2203,val,0,walking,walking,walking__walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
2204,val,0,walking,walking,walking__walking_20260715_135158_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_135158_20hz.csv,60,89,legacy_folder,legacy,True,,,3.0,4.5,,,,
2234,val,0,walking,walking,walking__walking_20260715_175458_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,0,29,legacy_folder,legacy,True,,,0.0,1.5,,,,
2235,val,0,walking,walking,walking__walking_20260715_175458_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,15,44,legacy_folder,legacy,True,,,0.75,2.25,,,,
2236,val,0,walking,walking,walking__walking_20260715_175458_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,30,59,legacy_folder,legacy,True,,,1.5,3.0,,,,
2237,val,0,walking,walking,walking__walking_20260715_175458_20hz,data/staging/20260731_rebuild01/cleaned_csv/walking_20260715_175458_20hz.csv,45,74,legacy_folder,legacy,True,,,2.25,3.75,,,,
